ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
10599,15,442,2012,10,16.7,176.5,552
10600,16,442,2012,11,9.3,170.6,458
10601,17,442,2012,12,3.6,167.3,438
10602,18,442,2013,1,2,217.7,565
10603,19,442,2013,2,3.4,185.3,532
10604,20,442,2013,3,9.9,204.3,658
10605,21,442,2013,4,12.8,213.5,703
10606,22,442,2013,5,18.3,247.4,794
10608,0,443,2011,7,27.5,179.6,698
10609,1,443,2011,8,26.9,165.6,713
10610,2,443,2011,9,24.1,180.6,786
10611,3,443,2011,10,17.4,173.7,776
10612,4,443,2011,11,12.2,174.6,810
10613,5,443,2011,12,5,207.1,1024
10614,6,443,2012,1,2.7,211.1,979
10615,7,443,2012,2,3.6,194.5,876
10616,8,443,2012,3,7.1,177.3,902
10617,9,443,2012,4,13,176.3,887
10618,10,443,2012,5,18.5,222.6,1089
10619,11,443,2012,6,21.3,137.7,943
10620,12,443,2012,7,26.3,146.8,1004
10621,13,443,2012,8,29,257.5,1238
10622,14,443,2012,9,25.1,158.4,937
10623,15,443,2012,10,17.7,201.8,943
10624,16,443,2012,11,10.5,182.8,755
10625,17,443,2012,12,5.1,202.2,741
10626,18,443,2013,1,3.5,245.6,944
10627,19,443,2013,2,3.9,203.5,952
10628,20,443,2013,3,10,222.9,1104
10629,21,443,2013,4,13.1,227.1,1107
10630,22,443,2013,5,19.2,257.4,1254
10632,0,444,2011,7,26.9,170.8,542
10633,1,444,2011,8,26.8,140.5,502
10634,2,444,2011,9,24.3,174.6,535
10635,3,444,2011,10,17.8,143.9,439
10636,4,444,2011,11,12.4,156.9,423
10637,5,444,2011,12,5,193.5,461
10638,6,444,2012,1,2.5,200.1,507
10639,7,444,2012,2,3.6,162.3,455
10640,8,444,2012,3,7.4,157.7,495
10641,9,444,2012,4,13.3,165.2,543
10642,10,444,2012,5,18.6,207.7,581
10643,11,444,2012,6,20.7,137.1,486
10644,12,444,2012,7,26,173.3,528
10645,13,444,2012,8,28.6,248.9,621
10646,14,444,2012,9,25,166.1,480
10647,15,444,2012,10,17.7,168.5,480
10648,16,444,2012,11,10.3,160,403
10649,17,444,2012,12,4.8,176.4,430
10650,18,444,2013,1,3,221.6,549
10651,19,444,2013,2,4.2,187.2,504
10652,20,444,2013,3,10.5,191.2,557
10653,21,444,2013,4,13.6,201.9,579
10654,22,444,2013,5,18.9,244.1,667
10656,0,445,2011,7,26.6,184.3,621
10657,1,445,2011,8,26.6,183.1,586
10658,2,445,2011,9,23.5,170.9,559
10659,3,445,2011,10,17.5,158,509
10660,4,445,2011,11,12.2,162.8,480
10661,5,445,2011,12,5,205.3,583
10662,6,445,2012,1,2.3,209,610
10663,7,445,2012,2,3.5,168,521
10664,8,445,2012,3,7.5,166,555
10665,9,445,2012,4,13.2,185.1,615
10666,10,445,2012,5,18.2,206.7,654
10667,11,445,2012,6,20.7,155.9,549
10668,12,445,2012,7,25.7,175.5,664
10669,13,445,2012,8,27.8,262.1,766
10670,14,445,2012,9,24.6,178.1,573
10671,15,445,2012,10,17.5,187.9,535
10672,16,445,2012,11,10.1,183,436
10673,17,445,2012,12,4.3,185.4,394
10674,18,445,2013,1,2.6,226.7,480
10675,19,445,2013,2,4.1,192.9,507
10676,20,445,2013,3,10.7,208.7,634
10677,21,445,2013,4,13.3,219,686
10678,22,445,2013,5,18.3,247.7,797
10680,0,446,2011,7,26.7,175.9,548
10681,1,446,2011,8,26.5,172.5,504
10682,2,446,2011,9,23.9,177.2,516
10683,3,446,2011,10,17.4,153.7,454
10684,4,446,2011,11,12.4,165.4,442
10685,5,446,2011,12,4.9,198.1,537
10686,6,446,2012,1,2.4,202.8,560
10687,7,446,2012,2,3.4,167.8,482
10688,8,446,2012,3,7,161.6,489
10689,9,446,2012,4,12.6,173.2,527
10690,10,446,2012,5,18.1,202.9,578
10691,11,446,2012,6,20.4,148.9,465
10692,12,446,2012,7,25.6,161.6,585
10693,13,446,2012,8,28.2,261.2,694
10694,14,446,2012,9,24.7,162.6,496
10695,15,446,2012,10,17.5,184.8,476
10696,16,446,2012,11,10.3,177,378
10697,17,446,2012,12,4.8,187.5,372
10698,18,446,2013,1,3.1,230.7,454
10699,19,446,2013,2,3.7,196.2,465
10700,20,446,2013,3,9.9,204.5,561
10701,21,446,2013,4,12.9,213.2,623
10702,22,446,2013,5,18.2,247,721
10704,0,447,2011,7,26.2,178.9,740
10705,1,447,2011,8,25.8,169.7,731
10706,2,447,2011,9,22.8,170.2,694
10707,3,447,2011,10,16.4,169.1,688
10708,4,447,2011,11,11.4,169.1,650
10709,5,447,2011,12,4.2,199.5,763
10710,6,447,2012,1,1.8,203.1,765
10711,7,447,2012,2,2.8,178.2,706
10712,8,447,2012,3,6.7,172.7,788
10713,9,447,2012,4,12.6,182.2,831
10714,10,447,2012,5,17.6,214.2,955
10715,11,447,2012,6,20.8,143,837
10716,12,447,2012,7,25.3,156.9,863
10717,13,447,2012,8,27.4,257.1,1069
10718,14,447,2012,9,24,169.8,815
10719,15,447,2012,10,16.7,193.2,784
10720,16,447,2012,11,9.4,182,634
10721,17,447,2012,12,3.8,180.1,593
10722,18,447,2013,1,2.2,229.7,763
10723,19,447,2013,2,3.3,193.5,756
10724,20,447,2013,3,9.7,220.2,931
10725,21,447,2013,4,12.5,226.1,967
10726,22,447,2013,5,18.5,254,1088
10728,0,448,2011,7,26.8,188.8,706
10729,1,448,2011,8,26.8,179.1,684
10730,2,448,2011,9,23.2,167.4,595
10731,3,448,2011,10,17.2,175.5,597
10732,4,448,2011,11,12,173.7,518
10733,5,448,2011,12,4.9,217.7,580
10734,6,448,2012,1,2.2,215.3,616
10735,7,448,2012,2,3.5,178.8,579
10736,8,448,2012,3,7.8,181.6,651
10737,9,448,2012,4,13.8,201.6,725
10738,10,448,2012,5,18.4,218.7,749
10739,11,448,2012,6,21.8,152.1,645
10740,12,448,2012,7,26.2,169.8,661
10741,13,448,2012,8,27.8,257.9,822
10742,14,448,2012,9,24.7,183.2,665
10743,15,448,2012,10,17.4,201.2,655
10744,16,448,2012,11,9.7,203.5,582
10745,17,448,2012,12,3.8,194.2,534
10746,18,448,2013,1,2,234.6,640
10747,19,448,2013,2,4.2,201.8,638
10748,20,448,2013,3,11.2,234,778
10749,21,448,2013,4,13.6,237.1,758
10750,22,448,2013,5,19.2,258.4,838
10752,0,449,2011,7,26.9,170.8,542
10753,1,449,2011,8,26.8,140.5,502
10754,2,449,2011,9,24.3,174.6,535
10755,3,449,2011,10,17.8,143.9,439
10756,4,449,2011,11,12.4,156.9,423
10757,5,449,2011,12,5,193.5,461
10758,6,449,2012,1,2.5,200.1,507
10759,7,449,2012,2,3.6,162.3,455
10760,8,449,2012,3,7.4,157.7,495
10761,9,449,2012,4,13.3,165.2,543
10762,10,449,2012,5,18.6,207.7,581
10763,11,449,2012,6,20.7,137.1,486
10764,12,449,2012,7,26,173.3,528
10765,13,449,2012,8,28.6,248.9,621
10766,14,449,2012,9,25,166.1,480
10767,15,449,2012,10,17.7,168.5,480
10768,16,449,2012,11,10.3,160,403
10769,17,449,2012,12,4.8,176.4,430
10770,18,449,2013,1,3,221.6,549
10771,19,449,2013,2,4.2,187.2,504
10772,20,449,2013,3,10.5,191.2,557
10773,21,449,2013,4,13.6,201.9,579
10774,22,449,2013,5,18.9,244.1,667
10776,0,450,2011,7,26.3,179.8,536
10777,1,450,2011,8,26.3,187.1,489
10778,2,450,2011,9,23.9,174.4,523
10779,3,450,2011,10,17.7,140.5,421
10780,4,450,2011,11,12.4,151.9,443
10781,5,450,2011,12,5.1,192.9,587
10782,6,450,2012,1,2.4,202.7,605
10783,7,450,2012,2,3.5,157.1,463
10784,8,450,2012,3,7.2,150.4,460
10785,9,450,2012,4,12.5,168.5,506
10786,10,450,2012,5,18,194.7,559
10787,11,450,2012,6,19.6,159.6,453
10788,12,450,2012,7,25.1,181.1,668
10789,13,450,2012,8,27.7,266.3,710
10790,14,450,2012,9,24.5,173.1,482
10791,15,450,2012,10,17.5,174.6,416
10792,16,450,2012,11,10.5,162.4,290
10793,17,450,2012,12,4.8,176.6,254
10794,18,450,2013,1,3.1,218.7,320
10795,19,450,2013,2,3.9,184,376
10796,20,450,2013,3,10.2,183.3,491
10797,21,450,2013,4,13,200.8,614
10798,22,450,2013,5,17.4,237,756
10800,0,451,2011,7,26.7,175.9,548
10801,1,451,2011,8,26.5,172.5,504
10802,2,451,2011,9,23.9,177.2,516
10803,3,451,2011,10,17.4,153.7,454
10804,4,451,2011,11,12.4,165.4,442
10805,5,451,2011,12,4.9,198.1,537
10806,6,451,2012,1,2.4,202.8,560
10807,7,451,2012,2,3.4,167.8,482
10808,8,451,2012,3,7,161.6,489
10809,9,451,2012,4,12.6,173.2,527
10810,10,451,2012,5,18.1,202.9,578
10811,11,451,2012,6,20.4,148.9,465
10812,12,451,2012,7,25.6,161.6,585
10813,13,451,2012,8,28.2,261.2,694
10814,14,451,2012,9,24.7,162.6,496
10815,15,451,2012,10,17.5,184.8,476
10816,16,451,2012,11,10.3,177,378
10817,17,451,2012,12,4.8,187.5,372
10818,18,451,2013,1,3.1,230.7,454
10819,19,451,2013,2,3.7,196.2,465
10820,20,451,2013,3,9.9,204.5,561
10821,21,451,2013,4,12.9,213.2,623
10822,22,451,2013,5,18.2,247,721
10824,0,452,2011,7,25.6,179,659
10825,1,452,2011,8,25.5,180.5,619
10826,2,452,2011,9,22.7,167.1,563
10827,3,452,2011,10,16.5,152.6,511
10828,4,452,2011,11,11.5,157.8,467
10829,5,452,2011,12,4.3,192.4,545
10830,6,452,2012,1,1.6,198.9,578
10831,7,452,2012,2,2.8,159.5,499
10832,8,452,2012,3,6.7,159.2,567
10833,9,452,2012,4,12.3,178.3,641
10834,10,452,2012,5,17.4,200.3,690
10835,11,452,2012,6,19.9,153.9,592
10836,12,452,2012,7,24.7,174.1,695
10837,13,452,2012,8,26.8,261.5,805
10838,14,452,2012,9,23.7,177.1,588
10839,15,452,2012,10,16.6,179.6,520
10840,16,452,2012,11,9.4,171.8,402
10841,17,452,2012,12,3.6,167.4,350
10842,18,452,2013,1,2,216.3,451
10843,19,452,2013,2,3.3,183.7,468
10844,20,452,2013,3,9.8,200.4,625
10845,21,452,2013,4,12.5,213,721
10846,22,452,2013,5,17.5,243.8,839
10848,0,453,2011,7,26.3,187.1,645
10849,1,453,2011,8,26.2,173.6,629
10850,2,453,2011,9,23.6,176.5,636
10851,3,453,2011,10,17.3,153.7,588
10852,4,453,2011,11,12.5,156.3,583
10853,5,453,2011,12,5.3,192.4,707
10854,6,453,2012,1,2.8,197.3,707
10855,7,453,2012,2,3.5,176.8,652
10856,8,453,2012,3,6.9,162.5,700
10857,9,453,2012,4,12.2,175.5,719
10858,10,453,2012,5,17.5,212.7,849
10859,11,453,2012,6,19.8,157.8,752
10860,12,453,2012,7,24.9,161.4,789
10861,13,453,2012,8,27.6,264.4,954
10862,14,453,2012,9,24.6,169.9,705
10863,15,453,2012,10,17.7,190.5,703
10864,16,453,2012,11,11,170.1,562
10865,17,453,2012,12,5.6,185.3,554
10866,18,453,2013,1,3.6,234.4,707
10867,19,453,2013,2,4,192.9,705
10868,20,453,2013,3,9.8,205.1,814
10869,21,453,2013,4,12.6,210.8,839
10870,22,453,2013,5,17.3,250.9,972
10872,0,454,2011,7,27.2,184.2,702
10873,1,454,2011,8,26.9,172.4,698
10874,2,454,2011,9,23.7,174,690
10875,3,454,2011,10,17.3,174.6,686
10876,4,454,2011,11,12.1,174.1,664
10877,5,454,2011,12,5,212.4,802
10878,6,454,2012,1,2.5,213.2,797
10879,7,454,2012,2,3.6,186.7,727
10880,8,454,2012,3,7.5,179.5,776
10881,9,454,2012,4,13.4,189,806
10882,10,454,2012,5,18.5,220.7,919
10883,11,454,2012,6,21.6,144.9,794
10884,12,454,2012,7,26.3,158.3,832
10885,13,454,2012,8,28.4,257.7,1030
10886,14,454,2012,9,24.9,170.8,801
10887,15,454,2012,10,17.5,201.5,799
10888,16,454,2012,11,10.1,193.2,668
10889,17,454,2012,12,4.4,198.2,637
10890,18,454,2013,1,2.8,240.1,792
10891,19,454,2013,2,4.1,202.7,795
10892,20,454,2013,3,10.6,228.5,941
10893,21,454,2013,4,13.4,232.1,932
10894,22,454,2013,5,19.2,257.9,1046
10896,0,455,2011,7,26.6,184.3,621
10897,1,455,2011,8,26.6,183.1,586
10898,2,455,2011,9,23.5,170.9,559
10899,3,455,2011,10,17.5,158,509
10900,4,455,2011,11,12.2,162.8,480
10901,5,455,2011,12,5,205.3,583
10902,6,455,2012,1,2.3,209,610
10903,7,455,2012,2,3.5,168,521
10904,8,455,2012,3,7.5,166,555
10905,9,455,2012,4,13.2,185.1,615
10906,10,455,2012,5,18.2,206.7,654
10907,11,455,2012,6,20.7,155.9,549
10908,12,455,2012,7,25.7,175.5,664
10909,13,455,2012,8,27.8,262.1,766
10910,14,455,2012,9,24.6,178.1,573
10911,15,455,2012,10,17.5,187.9,535
10912,16,455,2012,11,10.1,183,436
10913,17,455,2012,12,4.3,185.4,394
10914,18,455,2013,1,2.6,226.7,480
10915,19,455,2013,2,4.1,192.9,507
10916,20,455,2013,3,10.7,208.7,634
10917,21,455,2013,4,13.3,219,686
10918,22,455,2013,5,18.3,247.7,797
10920,0,456,2011,7,26,191.7,649
10921,1,456,2011,8,26.1,180.4,614
10922,2,456,2011,9,23.1,169.9,541
10923,3,456,2011,10,17.2,154.6,499
10924,4,456,2011,11,12.4,155.9,437
10925,5,456,2011,12,5.3,197.7,485
10926,6,456,2012,1,2.6,199.4,525
10927,7,456,2012,2,3.5,168.9,503
10928,8,456,2012,3,7.3,164.6,574
10929,9,456,2012,4,12.6,188.1,638
10930,10,456,2012,5,17.4,210.8,679
10931,11,456,2012,6,20,165,603
10932,12,456,2012,7,24.9,172.9,617
10933,13,456,2012,8,27,264.6,746
10934,14,456,2012,9,24.4,182.3,569
10935,15,456,2012,10,17.5,190.1,559
10936,16,456,2012,11,10.6,180.4,476
10937,17,456,2012,12,4.9,181.3,451
10938,18,456,2013,1,2.9,228.9,555
10939,19,456,2013,2,4.2,192.1,548
10940,20,456,2013,3,10.4,210.7,651
10941,21,456,2013,4,12.9,215.8,664
10942,22,456,2013,5,17.3,251.4,764
10944,0,457,2011,7,25.8,183.5,744
10945,1,457,2011,8,25.8,176.5,716
10946,2,457,2011,9,22.3,163.6,599
10947,3,457,2011,10,16.3,170.1,599
10948,4,457,2011,11,11.3,168.7,504
10949,5,457,2011,12,4.2,204.8,541
10950,6,457,2012,1,1.5,205.2,584
10951,7,457,2012,2,2.8,170.3,557
10952,8,457,2012,3,7,174.8,662
10953,9,457,2012,4,13,194.9,750
10954,10,457,2012,5,17.5,212.3,785
10955,11,457,2012,6,21,150.1,688
10956,12,457,2012,7,25.3,168.4,691
10957,13,457,2012,8,26.8,257.3,861
10958,14,457,2012,9,23.8,182.1,679
10959,15,457,2012,10,16.5,192.9,640
10960,16,457,2012,11,9,192.4,548
10961,17,457,2012,12,3.1,176.1,490
10962,18,457,2013,1,1.5,224.2,611
10963,19,457,2013,2,3.4,192.6,599
10964,20,457,2013,3,10.3,225.7,768
10965,21,457,2013,4,12.8,231.1,793
10966,22,457,2013,5,18.5,254.5,880
10968,0,458,2011,7,27.2,184.2,702
10969,1,458,2011,8,26.9,172.4,698
10970,2,458,2011,9,23.7,174,690
10971,3,458,2011,10,17.3,174.6,686
10972,4,458,2011,11,12.1,174.1,664
10973,5,458,2011,12,5,212.4,802
10974,6,458,2012,1,2.5,213.2,797
10975,7,458,2012,2,3.6,186.7,727
10976,8,458,2012,3,7.5,179.5,776
10977,9,458,2012,4,13.4,189,806
10978,10,458,2012,5,18.5,220.7,919
10979,11,458,2012,6,21.6,144.9,794
10980,12,458,2012,7,26.3,158.3,832
10981,13,458,2012,8,28.4,257.7,1030
10982,14,458,2012,9,24.9,170.8,801
10983,15,458,2012,10,17.5,201.5,799
10984,16,458,2012,11,10.1,193.2,668
10985,17,458,2012,12,4.4,198.2,637
10986,18,458,2013,1,2.8,240.1,792
10987,19,458,2013,2,4.1,202.7,795
10988,20,458,2013,3,10.6,228.5,941
10989,21,458,2013,4,13.4,232.1,932
10990,22,458,2013,5,19.2,257.9,1046
10992,0,459,2011,7,27.2,175.2,620
10993,1,459,2011,8,26.9,153.1,607
10994,2,459,2011,9,24.2,177.6,660
10995,3,459,2011,10,17.6,158.8,607
10996,4,459,2011,11,12.3,165.8,616
10997,5,459,2011,12,5,200.3,742
10998,6,459,2012,1,2.6,205.6,743
10999,7,459,2012,2,3.6,178.4,665
11000,8,459,2012,3,7.3,167.5,698
11001,9,459,2012,4,13.2,170.8,715
11002,10,459,2012,5,18.6,215.2,835
11003,11,459,2012,6,21,137.4,714
11004,12,459,2012,7,26.2,160.1,766
11005,13,459,2012,8,28.8,253.2,929
11006,14,459,2012,9,25.1,162.3,708
11007,15,459,2012,10,17.7,185.2,711
11008,16,459,2012,11,10.4,171.4,579
11009,17,459,2012,12,4.9,189.3,585
11010,18,459,2013,1,3.3,233.6,746
11011,19,459,2013,2,4.1,195.4,728
11012,20,459,2013,3,10.3,207.1,830
11013,21,459,2013,4,13.4,214.5,843
11014,22,459,2013,5,19,250.8,960
11016,0,460,2011,7,26.7,175.9,548
11017,1,460,2011,8,26.5,172.5,504
11018,2,460,2011,9,23.9,177.2,516
11019,3,460,2011,10,17.4,153.7,454
11020,4,460,2011,11,12.4,165.4,442
11021,5,460,2011,12,4.9,198.1,537
11022,6,460,2012,1,2.4,202.8,560
11023,7,460,2012,2,3.4,167.8,482
11024,8,460,2012,3,7,161.6,489
11025,9,460,2012,4,12.6,173.2,527
11026,10,460,2012,5,18.1,202.9,578
11027,11,460,2012,6,20.4,148.9,465
11028,12,460,2012,7,25.6,161.6,585
11029,13,460,2012,8,28.2,261.2,694
11030,14,460,2012,9,24.7,162.6,496
11031,15,460,2012,10,17.5,184.8,476
11032,16,460,2012,11,10.3,177,378
11033,17,460,2012,12,4.8,187.5,372
11034,18,460,2013,1,3.1,230.7,454
11035,19,460,2013,2,3.7,196.2,465
11036,20,460,2013,3,9.9,204.5,561
11037,21,460,2013,4,12.9,213.2,623
11038,22,460,2013,5,18.2,247,721
11040,0,461,2011,7,26.2,178.9,740
11041,1,461,2011,8,25.8,169.7,731
11042,2,461,2011,9,22.8,170.2,694
11043,3,461,2011,10,16.4,169.1,688
11044,4,461,2011,11,11.4,169.1,650
11045,5,461,2011,12,4.2,199.5,763
11046,6,461,2012,1,1.8,203.1,765
11047,7,461,2012,2,2.8,178.2,706
11048,8,461,2012,3,6.7,172.7,788
11049,9,461,2012,4,12.6,182.2,831
11050,10,461,2012,5,17.6,214.2,955
11051,11,461,2012,6,20.8,143,837
11052,12,461,2012,7,25.3,156.9,863
11053,13,461,2012,8,27.4,257.1,1069
11054,14,461,2012,9,24,169.8,815
11055,15,461,2012,10,16.7,193.2,784
11056,16,461,2012,11,9.4,182,634
11057,17,461,2012,12,3.8,180.1,593
11058,18,461,2013,1,2.2,229.7,763
11059,19,461,2013,2,3.3,193.5,756
11060,20,461,2013,3,9.7,220.2,931
11061,21,461,2013,4,12.5,226.1,967
11062,22,461,2013,5,18.5,254,1088
11064,0,462,2011,7,26.1,183.3,576
11065,1,462,2011,8,26,169.7,532
11066,2,462,2011,9,23.5,176.2,498
11067,3,462,2011,10,17.2,150.3,444
11068,4,462,2011,11,12.6,158.4,399
11069,5,462,2011,12,5.2,190.5,439
11070,6,462,2012,1,2.7,193.2,475
11071,7,462,2012,2,3.3,168.7,464
11072,8,462,2012,3,6.8,160.2,508
11073,9,462,2012,4,12,176.3,550
11074,10,462,2012,5,17.3,206.9,603
11075,11,462,2012,6,19.7,158,519
11076,12,462,2012,7,24.8,159.1,538
11077,13,462,2012,8,27.4,263.7,674
11078,14,462,2012,9,24.5,166.7,491
11079,15,462,2012,10,17.5,187,500
11080,16,462,2012,11,10.8,174.5,418
11081,17,462,2012,12,5.4,183.4,429
11082,18,462,2013,1,3.4,233,529
11083,19,462,2013,2,3.8,195.4,506
11084,20,462,2013,3,9.6,206.5,577
11085,21,462,2013,4,12.5,210,601
11086,22,462,2013,5,17.2,250.7,688
11088,0,463,2011,7,27,171.4,551
11089,1,463,2011,8,26.7,149.2,510
11090,2,463,2011,9,24.1,177.3,522
11091,3,463,2011,10,17.5,155.4,463
11092,4,463,2011,11,12.4,167.9,432
11093,5,463,2011,12,4.9,198.4,474
11094,6,463,2012,1,2.5,201.5,511
11095,7,463,2012,2,3.4,170.4,478
11096,8,463,2012,3,7.1,165.3,506
11097,9,463,2012,4,13,171.6,545
11098,10,463,2012,5,18.4,209.4,589
11099,11,463,2012,6,20.9,137.6,482
11100,12,463,2012,7,26.1,157.8,515
11101,13,463,2012,8,28.6,252.5,649
11102,14,463,2012,9,25,159.1,495
11103,15,463,2012,10,17.5,181.7,508
11104,16,463,2012,11,10.2,175.8,435
11105,17,463,2012,12,4.8,187.4,460
11106,18,463,2013,1,3.1,232.2,568
11107,19,463,2013,2,3.8,197.8,529
11108,20,463,2013,3,10.1,208.4,594
11109,21,463,2013,4,13.2,213.8,605
11110,22,463,2013,5,19,250.6,676
11112,0,464,2011,7,25.7,187.2,564
11113,1,464,2011,8,25.9,184.4,517
11114,2,464,2011,9,23.5,173.4,505
11115,3,464,2011,10,17.5,137.1,411
11116,4,464,2011,11,12.6,145,400
11117,5,464,2011,12,5.4,185.3,489
11118,6,464,2012,1,2.7,193.1,520
11119,7,464,2012,2,3.5,158.1,445
11120,8,464,2012,3,7,149,479
11121,9,464,2012,4,11.9,171.6,529
11122,10,464,2012,5,17.2,198.8,584
11123,11,464,2012,6,18.9,168.8,507
11124,12,464,2012,7,24.3,178.5,621
11125,13,464,2012,8,27,268.8,690
11126,14,464,2012,9,24.3,177.3,477
11127,15,464,2012,10,17.6,176.9,440
11128,16,464,2012,11,11,159.9,330
11129,17,464,2012,12,5.4,172.5,311
11130,18,464,2013,1,3.4,221,395
11131,19,464,2013,2,4,183.2,417
11132,20,464,2013,3,9.9,185.3,507
11133,21,464,2013,4,12.6,197.6,592
11134,22,464,2013,5,16.4,240.7,723
11136,0,465,2011,7,25.6,179,659
11137,1,465,2011,8,25.5,180.5,619
11138,2,465,2011,9,22.7,167.1,563
11139,3,465,2011,10,16.5,152.6,511
11140,4,465,2011,11,11.5,157.8,467
11141,5,465,2011,12,4.3,192.4,545
11142,6,465,2012,1,1.6,198.9,578
11143,7,465,2012,2,2.8,159.5,499
11144,8,465,2012,3,6.7,159.2,567
11145,9,465,2012,4,12.3,178.3,641
11146,10,465,2012,5,17.4,200.3,690
11147,11,465,2012,6,19.9,153.9,592
11148,12,465,2012,7,24.7,174.1,695
11149,13,465,2012,8,26.8,261.5,805
11150,14,465,2012,9,23.7,177.1,588
11151,15,465,2012,10,16.6,179.6,520
11152,16,465,2012,11,9.4,171.8,402
11153,17,465,2012,12,3.6,167.4,350
11154,18,465,2013,1,2,216.3,451
11155,19,465,2013,2,3.3,183.7,468
11156,20,465,2013,3,9.8,200.4,625
11157,21,465,2013,4,12.5,213,721
11158,22,465,2013,5,17.5,243.8,839
11160,0,466,2011,7,27.1,171.9,560
11161,1,466,2011,8,26.6,157.8,519
11162,2,466,2011,9,23.9,180,509
11163,3,466,2011,10,17.1,166.8,487
11164,4,466,2011,11,12.3,178.8,441
11165,5,466,2011,12,4.8,203.3,487
11166,6,466,2012,1,2.4,202.9,515
11167,7,466,2012,2,3.2,178.4,501
11168,8,466,2012,3,6.8,172.8,518
11169,9,466,2012,4,12.7,177.9,548
11170,10,466,2012,5,18.2,211,598
11171,11,466,2012,6,21.1,138.1,478
11172,12,466,2012,7,26.1,142.2,502
11173,13,466,2012,8,28.6,256.1,678
11174,14,466,2012,9,24.9,152,510
11175,15,466,2012,10,17.4,194.9,537
11176,16,466,2012,11,10.1,191.6,467
11177,17,466,2012,12,4.8,198.4,490
11178,18,466,2013,1,3.1,242.7,588
11179,19,466,2013,2,3.4,208.4,554
11180,20,466,2013,3,9.6,225.6,631
11181,21,466,2013,4,12.7,225.6,632
11182,22,466,2013,5,19,257,686
11184,0,467,2011,7,26,175,671
11185,1,467,2011,8,25.7,165.8,634
11186,2,467,2011,9,22.7,169.9,556
11187,3,467,2011,10,16.2,165.7,544
11188,4,467,2011,11,11.5,171.3,466
11189,5,467,2011,12,4.1,197.6,495
11190,6,467,2012,1,1.6,199,533
11191,7,467,2012,2,2.6,170.1,518
11192,8,467,2012,3,6.5,170.4,596
11193,9,467,2012,4,12.4,183,662
11194,10,467,2012,5,17.5,208.4,709
11195,11,467,2012,6,20.7,143.1,605
11196,12,467,2012,7,25.2,154.6,612
11197,13,467,2012,8,27.2,256.4,789
11198,14,467,2012,9,23.9,166.6,602
11199,15,467,2012,10,16.5,189.7,581
11200,16,467,2012,11,9.2,186.4,490
11201,17,467,2012,12,3.6,178.3,468
11202,18,467,2013,1,2,228.3,585
11203,19,467,2013,2,3,195.9,557
11204,20,467,2013,3,9.5,221.5,695
11205,21,467,2013,4,12.3,225.4,730
11206,22,467,2013,5,18.4,253.8,804
11208,0,468,2011,7,25,186.4,688
11209,1,468,2011,8,25,177.7,647
11210,2,468,2011,9,22.2,166.1,545
11211,3,468,2011,10,16.3,149.1,501
11212,4,468,2011,11,11.7,150.9,424
11213,5,468,2011,12,4.5,184.8,447
11214,6,468,2012,1,1.9,189.3,493
11215,7,468,2012,2,2.7,160.4,482
11216,8,468,2012,3,6.5,157.8,586
11217,9,468,2012,4,11.7,181.4,664
11218,10,468,2012,5,16.5,204.3,715
11219,11,468,2012,6,19.2,163.1,646
11220,12,468,2012,7,23.9,171.5,648
11221,13,468,2012,8,26,264,785
11222,14,468,2012,9,23.4,181.3,583
11223,15,468,2012,10,16.7,181.8,544
11224,16,468,2012,11,9.9,169.3,442
11225,17,468,2012,12,4.3,163.2,407
11226,18,468,2013,1,2.3,218.5,526
11227,19,468,2013,2,3.4,182.9,509
11228,20,468,2013,3,9.4,202.4,641
11229,21,468,2013,4,12.1,209.8,699
11230,22,468,2013,5,16.5,247.5,806
11232,0,469,2011,7,25.1,194.6,593
11233,1,469,2011,8,25.4,181.6,545
11234,2,469,2011,9,23,172.4,487
11235,3,469,2011,10,17.2,133.7,401
11236,4,469,2011,11,12.8,138,357
11237,5,469,2011,12,5.6,177.7,391
11238,6,469,2012,1,2.9,183.5,435
11239,7,469,2012,2,3.4,159,428
11240,8,469,2012,3,6.7,147.6,498
11241,9,469,2012,4,11.3,174.7,552
11242,10,469,2012,5,16.4,202.8,609
11243,11,469,2012,6,18.2,177.9,561
11244,12,469,2012,7,23.5,175.9,574
11245,13,469,2012,8,26.2,271.3,671
11246,14,469,2012,9,24,181.4,473
11247,15,469,2012,10,17.7,179.1,464
11248,16,469,2012,11,11.5,157.3,370
11249,17,469,2012,12,6.1,168.3,368
11250,18,469,2013,1,3.7,223.2,470
11251,19,469,2013,2,4.1,182.3,459
11252,20,469,2013,3,9.5,187.3,524
11253,21,469,2013,4,12.2,194.4,571
11254,22,469,2013,5,15.3,244.3,691
11256,0,470,2011,7,26,191.7,649
11257,1,470,2011,8,26.1,180.4,614
11258,2,470,2011,9,23.1,169.9,541
11259,3,470,2011,10,17.2,154.6,499
11260,4,470,2011,11,12.4,155.9,437
11261,5,470,2011,12,5.3,197.7,485
11262,6,470,2012,1,2.6,199.4,525
11263,7,470,2012,2,3.5,168.9,503
11264,8,470,2012,3,7.3,164.6,574
11265,9,470,2012,4,12.6,188.1,638
11266,10,470,2012,5,17.4,210.8,679
11267,11,470,2012,6,20,165,603
11268,12,470,2012,7,24.9,172.9,617
11269,13,470,2012,8,27,264.6,746
11270,14,470,2012,9,24.4,182.3,569
